-0.01	-0.003096	-6.191941
0	-0.003096	-6.191941
0.01	-0.003096	-6.191941
0.02	-0.003096	-6.191941
0.03	-0.003096	-6.191941
0.04	-0.00309	-6.179731
0.05	-0.00309	-6.179731
0.06	-0.00309	-6.179731
0.07	-0.003084	-6.167521
0.08	-0.003084	-6.167521
0.09	-0.003078	-6.155311
0.1	-0.003078	-6.155311
0.11	-0.003078	-6.155311
0.12	-0.003072	-6.143101
0.13	-0.003065	-6.130891
0.14	-0.003065	-6.130891
0.15	-0.003065	-6.130891
0.16	-0.003059	-6.118681
0.17	-0.003059	-6.118681
0.18	-0.003059	-6.118681
0.19	-0.003047	-6.094261
0.2	-0.003047	-6.094261
0.21	-0.003041	-6.082051
0.22	-0.003041	-6.082051
0.23	-0.003035	-6.069841
0.24	-0.003035	-6.069841
0.25	-0.003029	-6.057631
0.26	-0.003023	-6.045421
0.27	-0.003017	-6.033211
0.28	-0.003011	-6.021001
0.29	-0.003004	-6.008791
0.3	-0.002998	-5.996581
0.31	-0.002992	-5.984371
0.32	-0.002986	-5.972161
0.33	-0.002974	-5.947741
0.34	-0.002968	-5.935531
0.35	-0.002962	-5.923321
0.36	-0.002949	-5.898901
0.37	-0.002937	-5.874481
0.38	-0.002931	-5.862271
0.39	-0.002913	-5.825641
0.4	-0.002901	-5.801221
0.41	-0.002882	-5.764591
0.42	-0.002864	-5.727961
0.43	-0.002833	-5.666911
0.44	-0.002815	-5.630281
0.45	-0.002779	-5.557021
0.46	-0.002748	-5.495971
0.47	-0.002699	-5.398291
0.48	-0.002656	-5.312821
0.49	-0.002589	-5.17851
0.5	-0.002528	-5.05641
0.51	-0.002437	-4.87326
0.52	-0.002357	-4.71453
0.53	-0.002223	-4.44591
0.54	-0.002125	-4.250549
0.55	-0.001948	-3.896459
0.56	-0.001777	-3.554579
0.57	-0.001582	-3.163858
0.58	-0.001417	-2.834188
0.59	-0.00113	-2.260317
0.6	-0.000932	-1.864037
0.61	-0.000571	-1.141703
0.62	-0.000325	-0.65037
0.63	0.000105	0.210076
0.64	0.000401	0.802854
0.65	0.000882	1.764744
0.66	0.001214	2.428327
0.67	0.001739	3.478388
0.68	0.002118	4.235409
0.69	0.00271	5.41978
0.7	0.003119	6.237851
0.71	0.003736	7.471062
0.72	0.004181	8.362393
0.73	0.004865	9.729915
0.74	0.005286	10.572405
0.75	0.006025	12.049817
0.76	0.006483	12.965568
0.77	0.007221	14.442979
0.78	0.007704	15.40757
0.79	0.008442	16.884982
0.8	0.008974	17.947253
0.81	0.009743	19.485714
0.82	0.010262	20.523565
0.83	0.011226	22.45177
0.84	0.011775	23.550672
0.85	0.012569	25.137973
0.86	0.013118	26.236874
0.87	0.013973	27.946276
0.88	0.014523	29.045177
0.89	0.015377	30.754579
0.9	0.015927	31.85348
0.91	0.016781	33.562882
0.92	0.017331	34.661783
0.93	0.018186	36.371184
0.94	0.018796	37.592186
0.95	0.019651	39.301587
0.96	0.0202	40.400488
0.97	0.021055	42.10989
0.98	0.021665	43.330891
0.99	0.02252	45.040293
1	0.023131	46.261294
1.01	0.023985	47.970696
1.02	0.024596	49.191697
1.03	0.025451	50.901099
1.04	0.026	52
1.05	0.026183	52.3663
1.06	0.027038	54.075702
1.07	0.026977	53.953602
1.08	0.026977	53.953602
1.09	0.026977	53.953602
1.1	0.026977	53.953602
1.11	0.026977	53.953602
1.12	0.026977	53.953602
1.13	0.026977	53.953602
1.14	0.026916	53.831502
1.15	0.026977	53.953602
1.16	0.026916	53.831502
1.17	0.026916	53.831502
1.18	0.026916	53.831502
1.19	0.026916	53.831502
1.2	0.026916	53.831502
1.21	0.026916	53.831502
1.22	0.026855	53.709402
1.23	0.026855	53.709402
1.24	0.026855	53.709402
1.25	0.026855	53.709402
1.26	0.026855	53.709402
1.27	0.026855	53.709402
1.28	0.026855	53.709402
1.29	0.026855	53.709402
1.3	0.026855	53.709402
1.31	0.026855	53.709402
1.32	0.026794	53.587302
1.33	0.026794	53.587302
1.34	0.026855	53.709402
1.35	0.026855	53.709402
1.36	0.026794	53.587302
1.37	0.026794	53.587302
1.38	0.026794	53.587302
1.39	0.026794	53.587302
1.4	0.026794	53.587302
1.41	0.026794	53.587302
1.42	0.026794	53.587302
1.43	0.026794	53.587302
1.44	0.026733	53.465201
1.45	0.026794	53.587302
1.46	0.026794	53.587302
1.47	0.026733	53.465201
1.48	0.026794	53.587302
1.49	0.026794	53.587302
1.5	0.026733	53.465201
1.51	0.026733	53.465201
1.52	0.026733	53.465201
1.53	0.026794	53.587302
1.54	0.026733	53.465201
1.55	0.026794	53.587302
1.56	0.026733	53.465201
1.57	0.026733	53.465201
1.58	0.026733	53.465201
1.59	0.026733	53.465201
1.6	0.026733	53.465201
1.61	0.026733	53.465201
1.62	0.026733	53.465201
1.63	0.026733	53.465201
1.64	0.026733	53.465201
1.65	0.026733	53.465201
1.66	0.026733	53.465201
1.67	0.026733	53.465201
1.68	0.026733	53.465201
1.69	0.026733	53.465201
1.7	0.026733	53.465201
1.71	0.026733	53.465201
1.72	0.026733	53.465201
1.73	0.026733	53.465201
1.74	0.026733	53.465201
1.75	0.026733	53.465201
1.76	0.026672	53.343101
1.77	0.026733	53.465201
1.78	0.026733	53.465201
1.79	0.026672	53.343101
1.8	0.026733	53.465201
1.81	0.026672	53.343101
1.82	0.026672	53.343101
1.83	0.026672	53.343101
1.84	0.026672	53.343101
1.85	0.026733	53.465201
1.86	0.026672	53.343101
1.87	0.026672	53.343101
1.88	0.026672	53.343101
1.89	0.026672	53.343101
1.9	0.026672	53.343101
1.91	0.026672	53.343101
1.92	0.026733	53.465201
1.93	0.026672	53.343101
1.94	0.026672	53.343101
1.95	0.026672	53.343101
1.96	0.026672	53.343101
1.97	0.026672	53.343101
1.98	0.026672	53.343101
1.99	0.026672	53.343101
