-0.01	-0.003078	-6.155311
0	-0.003078	-6.155311
0.01	-0.003078	-6.155311
0.02	-0.003078	-6.155311
0.03	-0.003078	-6.155311
0.04	-0.003078	-6.155311
0.05	-0.003078	-6.155311
0.06	-0.003078	-6.155311
0.07	-0.003078	-6.155311
0.08	-0.003072	-6.143101
0.09	-0.003072	-6.143101
0.1	-0.003072	-6.143101
0.11	-0.003072	-6.143101
0.12	-0.003072	-6.143101
0.13	-0.003072	-6.143101
0.14	-0.003065	-6.130891
0.15	-0.003065	-6.130891
0.16	-0.003065	-6.130891
0.17	-0.003065	-6.130891
0.18	-0.003065	-6.130891
0.19	-0.003059	-6.118681
0.2	-0.003059	-6.118681
0.21	-0.003053	-6.106471
0.22	-0.003053	-6.106471
0.23	-0.003053	-6.106471
0.24	-0.003053	-6.106471
0.25	-0.003047	-6.094261
0.26	-0.003047	-6.094261
0.27	-0.003041	-6.082051
0.28	-0.003041	-6.082051
0.29	-0.003041	-6.082051
0.3	-0.003035	-6.069841
0.31	-0.003035	-6.069841
0.32	-0.003029	-6.057631
0.33	-0.003023	-6.045421
0.34	-0.003023	-6.045421
0.35	-0.003017	-6.033211
0.36	-0.003017	-6.033211
0.37	-0.003011	-6.021001
0.38	-0.003004	-6.008791
0.39	-0.003004	-6.008791
0.4	-0.002998	-5.996581
0.41	-0.002992	-5.984371
0.42	-0.002992	-5.984371
0.43	-0.00298	-5.959951
0.44	-0.00298	-5.959951
0.45	-0.002974	-5.947741
0.46	-0.002968	-5.935531
0.47	-0.002962	-5.923321
0.48	-0.002956	-5.911111
0.49	-0.002943	-5.886691
0.5	-0.002937	-5.874481
0.51	-0.002931	-5.862271
0.52	-0.002925	-5.850061
0.53	-0.002913	-5.825641
0.54	-0.002907	-5.813431
0.55	-0.002895	-5.789011
0.56	-0.002882	-5.764591
0.57	-0.002864	-5.727961
0.58	-0.002858	-5.715751
0.59	-0.00284	-5.679121
0.6	-0.002821	-5.642491
0.61	-0.002797	-5.593651
0.62	-0.002779	-5.557021
0.63	-0.002748	-5.495971
0.64	-0.002717	-5.434921
0.65	-0.002669	-5.337241
0.66	-0.002638	-5.27619
0.67	-0.002571	-5.14188
0.68	-0.002516	-5.03199
0.69	-0.002418	-4.83663
0.7	-0.002345	-4.69011
0.71	-0.002199	-4.39707
0.72	-0.002089	-4.177289
0.73	-0.001899	-3.798779
0.74	-0.001747	-3.493529
0.75	-0.00149	-2.980708
0.76	-0.001301	-2.602198
0.77	-0.000997	-1.994815
0.78	-0.000756	-1.512037
0.79	-0.000378	-0.756703
0.8	-0.000124	-0.247036
0.81	0.000296	0.592632
0.82	0.000587	1.173188
0.83	0.001019	2.038522
0.84	0.0013	2.599267
0.85	0.001733	3.466178
0.86	0.002032	4.064469
0.87	0.00246	4.91917
0.88	0.002747	5.49304
0.89	0.003149	6.298901
0.9	0.00343	6.860562
0.91	0.003809	7.617582
0.92	0.004071	8.142613
0.93	0.004438	8.875214
0.94	0.004676	9.351404
0.95	0.005042	10.084005
0.96	0.00528	10.560195
0.97	0.005646	11.292796
0.98	0.005872	11.744567
0.99	0.006245	12.489377
1	0.006489	12.977778
1.01	0.006855	13.710379
1.02	0.007099	14.198779
1.03	0.007484	14.96801
1.04	0.007728	15.45641
1.05	0.008101	16.201221
1.06	0.008442	16.884982
1.07	0.008766	17.532112
1.08	0.009022	18.044933
1.09	0.009432	18.863004
1.1	0.0097	19.400244
1.11	0.010115	20.230525
1.12	0.01039	20.779976
1.13	0.010811	21.622466
1.14	0.011348	22.695971
1.15	0.011714	23.428571
1.16	0.01202	24.039072
1.17	0.012447	24.893773
1.18	0.012752	25.504274
1.19	0.013179	26.358974
1.2	0.013546	27.091575
1.21	0.014034	28.068376
1.22	0.014339	28.678877
1.23	0.014767	29.533578
1.24	0.015133	30.266178
1.25	0.01556	31.120879
1.26	0.015927	31.85348
1.27	0.016415	32.830281
1.28	0.016781	33.562882
1.29	0.01727	34.539683
1.3	0.017575	35.150183
1.31	0.018063	36.126984
1.32	0.01843	36.859585
1.33	0.018918	37.836386
1.34	0.019284	38.568987
1.35	0.019834	39.667888
1.36	0.020139	40.278388
1.37	0.020689	41.377289
1.38	0.021055	42.10989
1.39	0.021604	43.208791
1.4	0.021971	43.941392
1.41	0.02252	45.040293
1.42	0.022886	45.772894
1.43	0.023375	46.749695
1.44	0.023802	47.604396
1.45	0.024352	48.703297
1.46	0.024779	49.557998
1.47	0.025328	50.656899
1.48	0.025695	51.389499
1.49	0.026244	52.4884
1.5	0.026	52
1.51	0.027038	54.075702
1.52	0.027038	54.075702
1.53	0.027038	54.075702
1.54	0.026977	53.953602
1.55	0.027038	54.075702
1.56	0.027038	54.075702
1.57	0.026977	53.953602
1.58	0.027038	54.075702
1.59	0.026977	53.953602
1.6	0.026977	53.953602
1.61	0.026977	53.953602
1.62	0.026977	53.953602
1.63	0.026977	53.953602
1.64	0.026977	53.953602
1.65	0.026977	53.953602
1.66	0.026977	53.953602
1.67	0.026977	53.953602
1.68	0.026916	53.831502
1.69	0.026977	53.953602
1.7	0.026916	53.831502
1.71	0.026977	53.953602
1.72	0.026977	53.953602
1.73	0.026916	53.831502
1.74	0.026916	53.831502
1.75	0.026916	53.831502
1.76	0.026916	53.831502
1.77	0.026916	53.831502
1.78	0.026916	53.831502
1.79	0.026916	53.831502
1.8	0.026916	53.831502
1.81	0.026916	53.831502
1.82	0.026916	53.831502
1.83	0.026916	53.831502
1.84	0.026855	53.709402
1.85	0.026855	53.709402
1.86	0.026916	53.831502
1.87	0.026916	53.831502
1.88	0.026855	53.709402
1.89	0.026855	53.709402
1.9	0.026855	53.709402
1.91	0.026916	53.831502
1.92	0.026855	53.709402
1.93	0.026855	53.709402
1.94	0.026855	53.709402
1.95	0.026855	53.709402
1.96	0.026855	53.709402
1.97	0.026855	53.709402
1.98	0.026855	53.709402
1.99	0.026855	53.709402
