-0.01	-0.005037	-10.074725
0	-0.005043	-10.086935
0.01	-0.005037	-10.074725
0.02	-0.005037	-10.074725
0.03	-0.005037	-10.074725
0.04	-0.005037	-10.074725
0.05	-0.005031	-10.062515
0.06	-0.005031	-10.062515
0.07	-0.005031	-10.062515
0.08	-0.005031	-10.062515
0.09	-0.005025	-10.050305
0.1	-0.005025	-10.050305
0.11	-0.005019	-10.038095
0.12	-0.005019	-10.038095
0.13	-0.005019	-10.038095
0.14	-0.005013	-10.025885
0.15	-0.005013	-10.025885
0.16	-0.005007	-10.013675
0.17	-0.005007	-10.013675
0.18	-0.005001	-10.001465
0.19	-0.004995	-9.989255
0.2	-0.004995	-9.989255
0.21	-0.004989	-9.977045
0.22	-0.004989	-9.977045
0.23	-0.004982	-9.964835
0.24	-0.004982	-9.964835
0.25	-0.00497	-9.940415
0.26	-0.00497	-9.940415
0.27	-0.004964	-9.928205
0.28	-0.004958	-9.915995
0.29	-0.004952	-9.903785
0.3	-0.004946	-9.891575
0.31	-0.00494	-9.879365
0.32	-0.004934	-9.867155
0.33	-0.004921	-9.842735
0.34	-0.004921	-9.842735
0.35	-0.004915	-9.830525
0.36	-0.004903	-9.806105
0.37	-0.004897	-9.793895
0.38	-0.004891	-9.781685
0.39	-0.004879	-9.757265
0.4	-0.004873	-9.745055
0.41	-0.00486	-9.720635
0.42	-0.004854	-9.708425
0.43	-0.004842	-9.684005
0.44	-0.00483	-9.659585
0.45	-0.004818	-9.635165
0.46	-0.004811	-9.622955
0.47	-0.004793	-9.586325
0.48	-0.004787	-9.574115
0.49	-0.004769	-9.537485
0.5	-0.004763	-9.525275
0.51	-0.004744	-9.488645
0.52	-0.004732	-9.464225
0.53	-0.004714	-9.427595
0.54	-0.004702	-9.403175
0.55	-0.004683	-9.366545
0.56	-0.004665	-9.329915
0.57	-0.004647	-9.293284
0.58	-0.004634	-9.268864
0.59	-0.00461	-9.220024
0.6	-0.004592	-9.183394
0.61	-0.004567	-9.134554
0.62	-0.004549	-9.097924
0.63	-0.004518	-9.036874
0.64	-0.004494	-8.988034
0.65	-0.004457	-8.914774
0.66	-0.004427	-8.853724
0.67	-0.004372	-8.743834
0.68	-0.004335	-8.670574
0.69	-0.004262	-8.524054
0.7	-0.004207	-8.414164
0.71	-0.004103	-8.206593
0.72	-0.004024	-8.047863
0.73	-0.003865	-7.730403
0.74	-0.003743	-7.486203
0.75	-0.003517	-7.034432
0.76	-0.00334	-6.680342
0.77	-0.003059	-6.118681
0.78	-0.002846	-5.691331
0.79	-0.002504	-5.00757
0.8	-0.002278	-4.5558
0.81	-0.001893	-3.786569
0.82	-0.001643	-3.285958
0.83	-0.001289	-2.577778
0.84	-0.001063	-2.126007
0.85	-0.000761	-1.521815
0.86	-0.000578	-1.15637
0.87	-0.00034	-0.680925
0.88	-0.000213	-0.42548
0.89	-7.719074E-5	-0.154381
0.9	-1.092092E-5	-0.021842
0.91	6.519829E-5	0.130397
0.92	0.000104	0.207519
0.93	0.000156	0.312743
0.94	0.000191	0.381187
0.95	0.000243	0.485076
0.96	0.000279	0.558409
0.97	0.000337	0.674521
0.98	0.000379	0.757632
0.99	0.000444	0.887188
1	0.000494	0.98741
1.01	0.000567	1.134077
1.02	0.000623	1.245299
1.03	0.000708	1.41641
1.04	0.000767	1.534966
1.05	0.000865	1.7293
1.06	0.000948	1.895522
1.07	0.001035	2.0703
1.08	0.001104	2.208547
1.09	0.00122	2.440537
1.1	0.0013	2.599267
1.11	0.001422	2.843468
1.12	0.001507	3.014408
1.13	0.001635	3.270818
1.14	0.001758	3.515018
1.15	0.001867	3.734799
1.16	0.001965	3.930159
1.17	0.002124	4.247619
1.18	0.002228	4.455189
1.19	0.002362	4.72381
1.2	0.002508	5.01685
1.21	0.002679	5.35873
1.22	0.002801	5.60293
1.23	0.002985	5.969231
1.24	0.003101	6.201221
1.25	0.003302	6.604151
1.26	0.003436	6.872772
1.27	0.003638	7.275702
1.28	0.003772	7.544322
1.29	0.003992	7.983883
1.3	0.004132	8.264713
1.31	0.004352	8.704274
1.32	0.004511	9.021734
1.33	0.004743	9.485714
1.34	0.004902	9.803175
1.35	0.00514	10.279365
1.36	0.005305	10.609035
1.37	0.005561	11.121856
1.38	0.005732	11.463736
1.39	0.006	12.000977
1.4	0.006178	12.355067
1.41	0.006446	12.892308
1.42	0.006635	13.270818
1.43	0.006916	13.832479
1.44	0.007105	14.210989
1.45	0.007399	14.79707
1.46	0.007594	15.18779
1.47	0.007899	15.798291
1.48	0.008101	16.201221
1.49	0.008412	16.823932
1.5	0.008632	17.263492
1.51	0.008955	17.910623
1.52	0.009163	18.325763
1.53	0.009486	18.972894
1.54	0.009725	19.449084
1.55	0.01006	20.120635
1.56	0.010347	20.694505
1.57	0.010634	21.268376
1.58	0.010878	21.756777
1.59	0.011409	22.818071
1.6	0.011653	23.306471
1.61	0.012081	24.161172
1.62	0.012325	24.649573
1.63	0.012691	25.382173
1.64	0.012996	25.992674
1.65	0.013363	26.725275
1.66	0.013607	27.213675
1.67	0.013973	27.946276
1.68	0.014278	28.556777
1.69	0.014584	29.167277
1.7	0.01495	29.899878
1.71	0.015377	30.754579
1.72	0.015621	31.242979
1.73	0.016049	32.09768
1.74	0.016354	32.708181
1.75	0.016781	33.562882
1.76	0.017087	34.173382
1.77	0.017514	35.028083
1.78	0.017819	35.638584
1.79	0.018308	36.615385
1.8	0.018613	37.225885
1.81	0.01904	38.080586
1.82	0.019346	38.691087
1.83	0.019834	39.667888
1.84	0.020139	40.278388
1.85	0.020567	41.133089
1.86	0.020933	41.86569
1.87	0.021421	42.842491
1.88	0.021726	43.452991
1.89	0.022215	44.429792
1.9	0.022581	45.162393
1.91	0.02307	46.139194
1.92	0.023375	46.749695
1.93	0.023863	47.726496
1.94	0.02423	48.459096
1.95	0.024718	49.435897
1.96	0.025084	50.168498
1.97	0.025634	51.267399
1.98	0.025939	51.8779
1.99	0.025878	51.7558
