-0.01	-0.003047	-6.094261
0	-0.003047	-6.094261
0.01	-0.003047	-6.094261
0.02	-0.003047	-6.094261
0.03	-0.003047	-6.094261
0.04	-0.003047	-6.094261
0.05	-0.003041	-6.082051
0.06	-0.003041	-6.082051
0.07	-0.003041	-6.082051
0.08	-0.003041	-6.082051
0.09	-0.003041	-6.082051
0.1	-0.003041	-6.082051
0.11	-0.003035	-6.069841
0.12	-0.003041	-6.082051
0.13	-0.003035	-6.069841
0.14	-0.003035	-6.069841
0.15	-0.003029	-6.057631
0.16	-0.003029	-6.057631
0.17	-0.003029	-6.057631
0.18	-0.003029	-6.057631
0.19	-0.003023	-6.045421
0.2	-0.003023	-6.045421
0.21	-0.003017	-6.033211
0.22	-0.003017	-6.033211
0.23	-0.003017	-6.033211
0.24	-0.003011	-6.021001
0.25	-0.003011	-6.021001
0.26	-0.003011	-6.021001
0.27	-0.003004	-6.008791
0.28	-0.003004	-6.008791
0.29	-0.002998	-5.996581
0.3	-0.002992	-5.984371
0.31	-0.002992	-5.984371
0.32	-0.002986	-5.972161
0.33	-0.002986	-5.972161
0.34	-0.00298	-5.959951
0.35	-0.00298	-5.959951
0.36	-0.002974	-5.947741
0.37	-0.002968	-5.935531
0.38	-0.002968	-5.935531
0.39	-0.002956	-5.911111
0.4	-0.002956	-5.911111
0.41	-0.002949	-5.898901
0.42	-0.002943	-5.886691
0.43	-0.002937	-5.874481
0.44	-0.002931	-5.862271
0.45	-0.002925	-5.850061
0.46	-0.002919	-5.837851
0.47	-0.002913	-5.825641
0.48	-0.002907	-5.813431
0.49	-0.002901	-5.801221
0.5	-0.002895	-5.789011
0.51	-0.002882	-5.764591
0.52	-0.002876	-5.752381
0.53	-0.00287	-5.740171
0.54	-0.002858	-5.715751
0.55	-0.002846	-5.691331
0.56	-0.00284	-5.679121
0.57	-0.002833	-5.666911
0.58	-0.002821	-5.642491
0.59	-0.002809	-5.618071
0.6	-0.002797	-5.593651
0.61	-0.002785	-5.569231
0.62	-0.002772	-5.544811
0.63	-0.00276	-5.520391
0.64	-0.002748	-5.495971
0.65	-0.00273	-5.459341
0.66	-0.002711	-5.422711
